-4.989895197340785127e-02,2.503999999999999773e+02
-6.025414872892122936e-02,1.611999999999999886e+02
-7.275829041423072241e-02,1.170999999999999943e+02
-8.785733324053411619e-02,8.650000000000000000e+01
-1.060897797377125945e-01,7.440000000000000568e+01
-1.281058842747085924e-01,5.700000000000000000e+01
-1.546908441734773099e-01,4.089999999999999858e+01
-1.867928035201681103e-01,3.000000000000000000e+01
-2.255566684204992345e-01,1.590000000000000036e+01
-2.723649397095854185e-01,1.579999999999999893e+01
-3.288870194017469162e-01,1.669999999999999929e+01
-3.971387493790496936e-01,1.869999999999999929e+01
-4.795543057468499293e-01,1.229999999999999893e+01
-5.790730129455234909e-01,1.469999999999999929e+01
-6.992441738158849951e-01,1.969999999999999929e+01
