4.000000000000000000e+00,2.000000000000000000e+00
6.500000000000000000e+00,5.000000000000000000e+00
9.000000000000000000e+00,7.000000000000000000e+00
1.150000000000000000e+01,8.000000000000000000e+00
1.400000000000000000e+01,1.200000000000000000e+01
1.650000000000000000e+01,1.500000000000000000e+01
1.900000000000000000e+01,1.700000000000000000e+01
2.150000000000000000e+01,3.100000000000000000e+01
2.400000000000000000e+01,3.600000000000000000e+01
2.650000000000000000e+01,6.600000000000000000e+01
2.900000000000000000e+01,8.300000000000000000e+01
3.150000000000000000e+01,1.070000000000000000e+02
3.400000000000000000e+01,1.290000000000000000e+02
3.650000000000000000e+01,1.670000000000000000e+02
3.900000000000000000e+01,1.950000000000000000e+02
